datetime,ocean_name,latitude,longitude,depth_m,salinity_psu,ph,chlorophyll_mg_m3,nitrate_umol_l,phosphate_umol_l,oxygen_ml_l,current_speed_m_s,wind_speed_m_s,temperature_c
53:16.8,Atlantic Ocean,34.62460604,-47.15361633,5544.887695,30.22686842,7.577478066,1.358975482,39.42309738,2.607775412,4.545202818,0.401094127,16.13072777,-30.2739075
53:16.8,Other,-42.46884276,-131.2139255,4651.894523,39.31022279,8.213281722,0.696032834,33.67573144,0.139281367,6.520892927,1.207895052,2.422230774,-17.80940998
53:16.8,Arctic Ocean,79.0323263,6.623865588,3446.570898,36.8623328,8.035499715,1.682329487,16.9260647,2.162470469,1.202369906,2.767099678,5.376405636,-12.09208583
53:16.8,Other,24.54737068,-139.4606774,4173.841294,30.3419545,7.516436058,1.367348874,29.59265338,1.620025056,6.09656989,0.146134187,6.504633754,-14.47889244
53:16.8,Pacific Ocean,-31.58787597,156.2354707,5545.89813,38.18832899,7.751312959,0.020691052,26.86060975,2.475000087,7.627861703,2.972936448,19.21506334,-27.81129929
53:16.8,Other,-41.48786479,-113.9113342,4274.364171,32.00266155,8.421755245,0.994896148,8.531476718,1.521481773,4.496694494,0.623438161,10.2444528,-18.89709391
53:16.8,Other,-55.63321469,-89.00429042,2210.247046,35.7922119,8.426061373,0.573714171,13.56280344,1.620627234,3.363969391,1.226302081,0.148271176,3.941613701
53:16.8,Atlantic Ocean,35.0353726,-33.61085032,4278.169214,34.6663437,8.29885046,0.609962931,20.52490251,0.155302143,5.526553534,0.135153924,7.603716457,-16.59978247
53:16.8,Atlantic Ocean,-50.63118966,-42.06079132,241.6689764,34.19838782,8.481779603,1.705800442,25.5137672,2.005568595,7.413828506,1.754346609,0.155012017,21.04935627
53:16.8,Pacific Ocean,17.15458787,106.0786413,2318.493371,38.8971372,8.306545225,0.793206188,21.71579925,0.819419627,2.237387554,1.450665796,4.756114809,5.366801435
53:16.8,Atlantic Ocean,-42.36569515,-15.7259446,2437.938191,34.37361292,7.510204187,2.168244983,18.91949844,0.059081767,3.82585947,2.000121104,9.094001343,1.052527062
53:16.8,Other,29.15441006,-118.5234264,1001.029407,30.75344118,7.78783434,1.247595914,17.72609094,0.199311488,2.094031967,1.628034382,6.467861108,16.97443269
53:16.8,Other,56.68915114,-83.80443763,138.5128833,39.46638727,7.530624182,0.804838826,19.93057997,2.871856827,4.476579626,1.194533354,0.654684246,23.15847033
53:16.8,Atlantic Ocean,50.04454377,3.280818668,800.2874198,39.20535231,7.594107969,1.404613033,17.37406079,1.038231869,4.782954091,2.213270093,2.326714448,20.45408749
53:16.8,Other,46.95323957,-126.9165897,3927.728975,36.8443269,7.718840817,0.039103733,21.6532031,2.604226886,7.609425303,0.075063383,11.01773122,-14.54091731
53:16.8,Indian Ocean,-56.20996698,40.19604323,4813.732898,34.67892528,8.003558546,0.027457177,35.51941196,2.879031702,3.887606076,1.623087063,13.91209809,-23.21054566
53:16.8,Southern Ocean,-74.09070954,23.66903036,5929.220956,30.92859473,8.347532003,0.087028825,25.31317252,2.829801567,4.968696295,0.341628611,8.090980245,-39.48953431
53:16.8,Indian Ocean,35.81078913,77.2928339,2078.181019,37.90748119,8.361966756,0.575480285,28.904835,2.645175722,7.196838018,1.308024999,14.62963493,6.094908472
53:16.8,Pacific Ocean,-23.69750152,157.5736615,3596.275334,30.75477914,8.116201859,0.268468044,23.89932535,2.684531737,3.249835001,2.373375951,3.26665777,-8.814313379
53:16.8,Pacific Ocean,-12.17767925,148.411642,5622.869801,30.68600985,8.428175939,4.151632277,25.7207073,0.867024133,5.719147083,0.427382239,2.441158956,-29.42884722
53:16.8,Southern Ocean,-84.3931633,160.5872225,1002.250688,35.37383842,8.000062327,0.781519787,23.13399314,0.454409671,6.300132942,2.807431046,16.78907432,13.11198996
53:16.8,Other,-43.27623913,-91.90238507,4305.873518,31.6012824,8.389036044,1.085940159,1.074660888,1.917787686,3.313697643,2.665514077,6.78426697,-17.63162596
53:16.8,Southern Ocean,-83.9382473,-132.6364896,4529.872399,30.07730267,7.954065256,0.326866709,39.98393529,1.464316776,2.150388299,1.244715213,8.644958439,-24.99472865
53:16.8,Arctic Ocean,68.25343907,-71.18038782,533.8532152,34.23113431,7.777225007,0.388308491,1.344369609,0.296240156,4.520366793,0.017924522,18.95163205,18.1060283
53:16.8,Pacific Ocean,-46.18859702,142.2306622,5167.496311,31.37217232,8.416412918,0.408663087,15.80592033,2.032623948,3.497612111,2.36923448,8.482246559,-27.61270251
53:16.8,Pacific Ocean,10.32069052,169.9392509,4878.630283,31.60515415,7.887935076,1.199767344,4.204627132,1.688580022,2.865237023,2.64268741,0.069802117,-19.24596115
53:16.8,Southern Ocean,-82.98372228,129.3569824,200.4180395,30.76910639,8.003404109,0.641895682,3.877138018,2.589202202,7.813949175,0.524214277,18.75943879,19.86656726
53:16.8,Other,30.03253044,-140.3936204,546.5064893,32.05093754,7.828860633,0.729155058,31.74107807,1.827551387,4.515071131,2.748576626,0.28237267,21.31525964
53:16.8,Pacific Ocean,-31.85507776,161.0740793,294.7613634,37.1548418,8.1628376,0.896495414,17.03703117,1.721838539,6.995343857,2.742291832,13.24572567,24.909539
53:16.8,Arctic Ocean,71.62545365,-27.59111015,2008.461191,38.08927307,8.495031225,1.46452256,32.04554833,1.32225517,2.367221874,1.413872553,6.457818191,1.893501131
53:16.8,Arctic Ocean,69.86127401,-176.6482953,3055.733944,34.52533644,7.525513549,0.094717079,10.91145883,1.38836121,7.576099354,2.394104432,9.407815131,-6.171454447
53:16.8,Atlantic Ocean,-31.44768869,-20.73825333,3194.086368,35.06553816,8.399848006,1.500018251,10.25851167,2.863143681,6.561020042,1.334843935,10.94570335,-5.171882736
53:16.8,Arctic Ocean,72.17296122,-163.4150989,1606.000559,30.32655035,7.503926057,0.828360144,10.04925527,0.415338028,6.660845093,1.692138798,8.169201146,6.81305401
53:16.8,Arctic Ocean,89.30838123,15.79605162,5469.581319,30.69316261,7.864227881,1.105925298,24.64582506,1.338656456,3.728354126,0.959517029,15.48737574,-33.73817657
53:16.8,Atlantic Ocean,58.57481954,-58.12055012,2209.576739,32.57567726,7.668606806,0.396830144,32.59997559,1.967481702,4.399458952,0.478408036,18.61412819,2.571600872
53:16.8,Arctic Ocean,62.0768426,-9.563423906,273.3009358,35.43898421,8.257341781,0.526594022,18.0904404,1.299031937,5.153480281,2.239609751,1.728241042,20.09934027
53:16.8,Indian Ocean,-45.1784275,40.74132987,1801.362669,37.39551149,7.550610841,0.262879963,15.16995563,0.849646881,6.528358753,0.004178534,16.00505762,7.027133513
53:16.8,Pacific Ocean,13.80643179,132.7683945,3186.656535,36.05003061,8.053484954,3.877621454,38.94318217,0.862072112,6.943397264,1.738658069,2.573422818,-0.788927641
53:16.8,Southern Ocean,-77.89393549,58.28456753,2449.330936,33.92127855,7.794926134,0.687171018,4.67016144,0.700968139,1.546317165,2.594058079,1.605543665,-4.017789267
53:16.8,Southern Ocean,-72.91477137,-23.74240735,1643.055115,31.18324073,7.633670249,5.540877148,19.46530728,1.031709602,7.328436713,0.66383186,19.11662905,4.417009509
53:16.8,Arctic Ocean,89.80067017,114.9940273,787.9394986,37.80773235,8.271818212,0.67292499,16.33951013,2.615024327,7.562476568,0.99869837,9.78595563,13.74532846
53:16.8,Pacific Ocean,-31.2049351,146.0095695,4914.987001,33.63786052,7.717416834,0.248142518,3.925063863,1.515673651,5.15021183,1.762457559,3.05206582,-22.49781169
53:16.8,Other,44.67310417,-136.8864121,5976.871453,37.36054014,7.723675212,0.708164167,10.72801448,0.720716184,2.307254293,0.74061074,11.39914226,-34.30393499
53:16.8,Atlantic Ocean,55.19970954,11.49587192,1977.252801,35.12978842,7.775076785,0.040400804,1.137648503,1.153580151,6.728903829,2.542460572,5.264742775,5.34953759
53:16.8,Arctic Ocean,64.44418878,-77.57569449,2289.726265,37.38662054,8.086766764,2.351458176,35.07817156,0.317491236,4.840113302,1.099809501,9.286180336,2.037726016
53:16.8,Arctic Ocean,89.57309353,-163.0579688,3708.225148,39.07289561,8.159665932,1.70677653,24.31398116,2.712107219,6.720375176,1.744841159,12.49319188,-15.24314934
53:16.8,Indian Ocean,-46.53063265,60.67681024,4310.648848,39.21029516,7.517602524,1.293972353,32.60073991,1.224593496,6.703656886,0.678363443,17.38539658,-17.18598258
53:16.8,Southern Ocean,-82.73685117,130.5974799,2352.177209,35.3510678,7.741869636,0.941164319,20.8621781,2.941173614,1.60710521,0.124159011,0.061627965,-1.747505834
53:16.8,Other,-15.98552676,-121.3550444,5429.577102,35.11508365,7.930970843,0.867105964,23.98039318,1.04261632,5.249149999,0.521100798,4.282813218,-26.36866776
53:16.8,Southern Ocean,-66.58547943,112.4689167,3360.023935,32.65678466,7.831976952,5.72241929,28.03417911,2.509068142,4.382010095,0.138596813,1.925410858,-12.42566731
53:16.8,Southern Ocean,-85.96333995,127.2224641,2702.340458,39.35799832,8.384170659,0.325726586,36.3204651,0.76915594,7.62283629,1.405811699,1.941954031,-4.447214479
53:16.8,Pacific Ocean,-25.12317111,149.1625594,3880.036519,34.57919167,8.287708731,1.512694058,3.670075513,0.22845868,3.076489043,1.759912173,18.91554826,-10.63100825
53:16.8,Other,51.07288519,-84.49736793,5716.823089,31.27591239,8.125890216,0.870850865,13.23793579,0.095200085,2.442000743,0.134025623,18.72165869,-33.17426421
53:16.8,Pacific Ocean,11.91252442,145.4231035,4767.313767,34.32704915,7.838042416,3.724736451,28.36104763,1.81850528,7.279607992,0.271446665,14.98616159,-21.26405846
53:16.8,Atlantic Ocean,-33.69996194,-64.56140829,240.0787832,31.2705325,8.200672345,1.759117173,38.33402252,0.934721015,2.041008982,1.45657508,12.86126085,22.91160743
53:16.8,Atlantic Ocean,27.78156099,18.84168484,1993.859464,35.02531684,8.343638013,6.519173895,39.23229714,1.330559641,5.805636211,2.397539797,16.95940893,8.194034697
53:16.8,Other,-48.23672754,-161.8173105,2823.26811,35.61275515,8.094830377,0.887521062,25.52412037,2.455941107,3.100138697,1.884027537,1.168174762,-4.372051334
53:16.8,Southern Ocean,-87.41133971,-164.2028082,1887.105433,33.37755761,8.284461467,0.22883969,7.74393911,0.744324257,4.974920288,0.31413066,2.389715862,2.759207242
53:16.8,Indian Ocean,47.58360956,79.33435658,4201.125365,30.71650614,8.249104961,0.700548575,4.768356457,0.92595743,5.31353603,2.662626822,6.342258466,-18.07172951
53:16.8,Atlantic Ocean,22.27375528,-19.98720793,4957.614899,39.43503536,8.071737311,1.241713212,37.84174577,2.536008555,3.921584974,2.752350704,16.6498476,-20.9352926
53:16.8,Other,47.21447241,-87.73474487,4388.070571,37.73353113,7.812183217,1.488816182,17.35710758,1.47828682,7.824754862,0.974870484,9.444650855,-18.74134624
53:16.8,Southern Ocean,-82.991157,-111.4511414,5935.999721,38.38881081,8.245782158,0.000510119,7.792641331,2.482995501,1.922832177,1.848053376,10.07149527,-38.11693326
53:16.8,Arctic Ocean,60.68153301,61.18325671,1635.285887,33.66868394,7.706796366,0.703252242,37.35570063,1.12342801,3.739793623,1.476981451,4.585308593,8.746971082
53:16.8,Other,21.51471601,-179.8554442,5249.93697,37.6083103,8.279488346,0.268186133,4.180970863,1.195109942,4.012767288,2.826071306,12.96774962,-23.31334021
53:16.8,Pacific Ocean,11.41116313,110.1208209,4599.735991,34.85372895,8.304546692,2.078736456,29.18284387,0.501415085,5.417328643,1.526245599,17.75684308,-16.5230094
53:16.8,Other,22.43052866,-151.4701418,2173.072545,32.01083488,8.32214488,0.165942954,25.0105211,2.749037561,3.850818307,2.879897441,6.590284397,6.336944139
53:16.8,Arctic Ocean,65.59798444,-111.0637386,4404.747262,31.24423377,7.972915971,1.097981237,3.509386575,2.690351082,1.67925208,0.598027652,12.3837188,-20.85570944
53:16.8,Atlantic Ocean,15.64857118,-40.95489769,624.4557385,33.45050869,7.692480768,0.309330982,13.54995183,2.952651044,7.632009987,1.036610273,6.638979282,22.82481849
53:16.8,Atlantic Ocean,14.57106838,-5.450853702,4736.000894,31.37552111,7.5997236,0.440898745,5.997227582,1.207341382,3.912553571,2.34403572,15.85438224,-20.2059123
53:16.8,Arctic Ocean,88.32224827,-52.20175831,3193.983616,39.98268976,8.24336125,2.822775442,24.1799437,2.455844825,3.398716091,2.350832207,9.49919474,-8.397836143
53:16.8,Atlantic Ocean,46.21143007,-64.54362061,1753.741036,30.4918899,8.386261385,0.275026658,19.08452127,1.244861195,4.127054869,2.196549822,6.789380444,8.22825567
53:16.8,Pacific Ocean,-10.38711502,167.0097643,3934.663811,34.41143599,8.150838359,0.099823387,0.171004986,1.362896367,2.516169775,2.578834394,8.400977084,-10.12258044
53:16.8,Indian Ocean,37.33146001,50.96868525,3849.719992,34.52093522,7.64416006,0.071802065,39.02842265,2.489998181,1.701551793,2.107638519,1.824550428,-12.61415343
53:16.8,Other,-19.9385151,-171.5641361,1256.917336,33.00631929,8.434896449,0.702420263,13.983386,0.532100313,2.040049354,1.908255433,17.32234307,13.81470977
53:16.8,Atlantic Ocean,-48.80241675,-25.13667296,182.3844889,35.71351566,8.489102015,1.026416702,10.32817571,0.660932803,2.166583789,1.376775039,19.16138111,23.66727434
53:16.8,Pacific Ocean,17.43333784,135.0031319,2601.735521,31.49977024,7.93337861,0.396446365,8.897718232,0.944184721,2.383714068,1.40126323,9.548283595,3.22418023
53:16.8,Arctic Ocean,77.07277766,-71.47577289,3417.071216,37.83912381,8.094825289,1.172021209,6.352635847,2.364537098,3.939721486,1.21848448,4.426744162,-12.47100234
53:16.8,Arctic Ocean,77.2451136,-145.9597159,5259.63167,33.32447718,8.27722852,0.062975709,39.96548305,1.117954648,5.367294883,1.860635399,13.29312398,-29.63785748
53:16.8,Indian Ocean,-28.45704994,93.01851777,5569.300774,35.9134259,8.23638979,1.947253565,11.80437872,1.074504625,5.402214866,1.219991788,9.047629591,-28.82746643
53:16.8,Indian Ocean,4.98194392,38.1649795,3172.831309,37.15639236,8.467787192,1.695906944,16.22053989,2.996449036,1.000682987,0.442482942,5.046001617,-2.181326794
53:16.8,Indian Ocean,-51.90553826,25.31250282,4522.820903,38.89042118,7.614883091,4.233349517,34.85423665,1.151418429,7.446703668,0.319588849,0.76866287,-20.81613761
53:16.8,Arctic Ocean,89.21359971,-160.7124385,2635.819634,38.35787436,8.080724866,2.756793816,25.67550014,0.743311609,6.759930264,2.773416826,17.79408904,-5.360474364
53:16.8,Arctic Ocean,86.60122342,-129.4203565,4476.492939,36.08309028,8.19193142,0.440362755,14.74777647,1.869641035,7.747566276,0.074216723,15.93468704,-22.56165159
53:16.8,Indian Ocean,26.91160735,44.11778264,1228.80915,33.8839318,8.390098424,0.509618659,35.93313744,2.405639856,3.519904413,0.316401785,16.58012115,15.5686617
53:16.8,Other,54.79453074,-105.1834171,2226.388409,35.0320467,8.374109628,1.370282626,29.98896809,0.208823501,5.653594937,1.335914624,8.796794619,2.498930259
53:16.8,Atlantic Ocean,38.71802903,1.465228709,3805.367993,37.68734793,8.477999794,0.143965955,9.116020302,1.856676693,2.176145245,0.788778801,15.06510784,-11.88882611
53:16.8,Atlantic Ocean,16.76847943,16.15740697,108.9477936,38.77545543,8.012078454,0.376899095,25.74955978,0.107206368,6.719231191,1.217546701,11.62450528,26.885208
53:16.8,Southern Ocean,-80.39736054,-77.9374115,4334.767862,31.03781928,8.330760867,0.126176718,36.89593993,1.578997053,2.129574061,0.352342145,7.495505928,-22.11809235
53:16.8,Pacific Ocean,-8.142418341,161.433056,5013.213008,33.84856262,7.927281708,0.606761156,19.85843514,0.770974691,3.281899906,0.392720811,16.85484176,-21.54161369
53:16.8,Pacific Ocean,31.46153439,123.2870785,2394.849967,37.76116598,7.922313878,0.8029716,29.34449611,0.919925093,4.435843992,2.401973726,19.97515096,3.668761515
53:16.8,Indian Ocean,31.9556905,80.05446275,2687.654503,34.31651763,7.753348364,0.237192363,38.84414976,1.401287892,5.161721682,2.277326232,17.98564615,-0.530048255
53:16.8,Other,-22.83792868,-151.9222081,5107.693273,33.32227764,8.318237287,0.026992735,27.61656564,2.781322382,4.91743117,0.312758597,15.52383943,-23.99193486
53:16.8,Arctic Ocean,79.5045576,-141.793193,4653.927812,34.11322697,8.485815106,1.270667717,4.097547591,2.13200192,1.714672082,2.003371245,14.95015944,-24.5081278
53:16.8,Atlantic Ocean,-59.8757342,-2.598715489,1728.896934,36.02844747,7.756341728,0.020207977,9.782382037,2.810536789,3.95173202,1.82793397,13.00497686,7.281339196
53:16.8,Other,0.064700319,-122.1431943,1943.856639,39.99805144,7.556131588,3.626942148,23.80385749,1.979913014,7.460364849,2.140088168,17.07234994,12.77849515
53:16.8,Pacific Ocean,34.35911578,172.1755669,4073.269394,34.92992429,8.315542437,0.250524071,11.02223261,0.021323241,7.106579694,1.423346714,9.861624956,-14.519609
53:16.8,Other,35.48444506,-122.9327158,3379.188555,32.08494475,8.120230053,1.090346818,38.30166822,0.796755592,5.135484663,0.809960483,3.634590204,-7.377846586
53:16.8,Atlantic Ocean,26.75501222,-4.511579233,973.3774266,31.62846575,8.459698801,0.570490222,16.21408136,2.717317733,5.006272028,1.991037508,15.36099449,18.72003972
53:16.8,Atlantic Ocean,-40.44812158,-48.91641954,1859.579455,30.42349747,7.752239219,0.061528507,18.28921623,1.930336563,1.781726279,1.11407228,18.39012748,7.016169108
53:16.8,Southern Ocean,-61.88281764,50.17911172,5399.899661,35.58817235,7.571027658,0.639006796,28.06408374,2.94494171,2.401816166,0.656858703,6.827045839,-28.90539291
53:16.8,Other,24.46925883,-133.5468928,4129.04662,35.44572091,7.992442261,0.727243167,20.96998925,0.467892058,2.768478198,1.225887041,15.65966596,-14.26887524
53:16.8,Atlantic Ocean,17.87438091,-25.0860859,5915.845906,32.05233927,7.585466023,1.928839148,15.28583868,0.890243499,4.4173701,2.289809507,5.474454062,-32.25578494
53:16.8,Other,-57.71591815,-81.10618819,4602.07518,36.95329406,7.761790001,1.318071646,3.065515006,1.087102979,6.119492337,1.42737959,18.85200547,-21.56105893
53:16.8,Pacific Ocean,36.9250462,139.5905489,5651.846593,37.41107042,7.625977861,0.082623717,23.85782358,0.979673455,4.225077489,0.89959279,13.66921984,-29.78169635
53:16.8,Other,-8.069041488,-165.3891436,1297.131443,32.59098205,7.72413218,0.234663,34.70320123,0.75597459,1.882427293,2.495605844,11.38551974,16.81080235
53:16.8,Pacific Ocean,30.19690649,148.9418978,4628.909249,33.44099764,7.606144653,0.373803205,27.43049767,1.330397147,4.075442139,2.644931266,15.59740316,-20.35026756
53:16.8,Arctic Ocean,60.72607436,119.8778899,121.3051209,39.90471672,8.453905999,0.123759507,15.2598004,1.92689437,2.138432776,1.299751271,16.26462341,23.60665679
53:16.8,Other,-59.44888286,-72.87454208,4024.56013,33.74264468,7.778562713,0.610460103,5.109042585,0.933770769,6.258031462,1.124064062,17.84739796,-15.36713541
53:16.8,Southern Ocean,-86.55392376,104.1446357,2815.693669,37.60801672,7.943897586,4.154680143,32.65352748,0.23909977,2.165506023,1.838096841,18.02239066,-6.075182136
53:16.8,Other,50.23846555,-168.7631183,2080.560432,34.52725427,8.398611808,0.722808338,37.66993449,2.125597581,4.377737927,0.173923338,1.053816511,4.065183013
53:16.8,Pacific Ocean,19.74553653,168.0715981,5174.426114,37.93344828,8.177321588,1.354339086,15.53091963,1.377049667,5.853895219,2.073969482,2.45815216,-22.89362751
53:16.8,Atlantic Ocean,35.93512253,9.574179332,5125.606156,37.69023239,8.118037481,1.148657303,29.14568757,1.669446918,2.597386448,2.346862816,16.52121756,-25.43907984
53:16.8,Arctic Ocean,60.8678955,-70.81883062,133.8102294,36.67756025,8.20556319,1.896529726,16.4305376,1.366201971,1.532210753,1.192325782,18.92103307,21.76686709
53:16.8,Atlantic Ocean,54.50596827,-49.47004347,3657.030735,38.54778346,8.328822257,0.24299363,20.09067755,2.67107251,4.943096333,0.52384755,6.153436962,-12.89956123
53:16.8,Arctic Ocean,82.96562645,-156.0940728,2206.993346,39.39218495,8.377669268,1.401717739,33.45905522,1.676234991,1.379418645,0.086455125,0.172036369,0.718622673
53:16.8,Pacific Ocean,6.468314193,176.1658251,2493.966009,35.7998332,8.142639671,2.131621463,3.336973688,2.76983052,5.114380501,1.911736798,6.454103781,5.492329881
53:16.8,Other,-2.070786121,-165.8548997,4992.244435,32.37468907,8.390007275,0.188150299,21.21341395,1.531726025,6.274489763,0.80698022,7.657282719,-19.88899867
53:16.8,Indian Ocean,-17.66030402,55.76656433,1859.038629,33.98628962,8.035397527,0.425875316,8.584810987,0.877764487,3.305211942,1.391668761,15.22066729,10.58446922
53:16.8,Southern Ocean,-62.33561229,-20.61506603,5658.292864,37.58305714,7.777290856,3.509955808,13.59223782,1.066327762,4.418445864,1.159066565,0.951693313,-30.84565622
53:16.8,Pacific Ocean,13.06930192,161.6098385,1077.802958,36.50883485,8.380076709,1.517715278,25.77715299,1.566387881,7.501332868,0.524654388,4.252804722,18.36145458
53:16.8,Other,-40.13774562,-91.44009349,3976.33454,31.77798339,8.041472827,0.332108935,1.089136493,1.589968313,4.297762049,1.525106005,17.87937172,-14.486131
53:16.8,Arctic Ocean,75.8353522,11.55125662,4032.630402,30.51239541,8.406137588,0.829979489,23.75300396,2.062013105,7.97587843,1.378780568,3.096408189,-17.33139546
53:16.8,Atlantic Ocean,14.97434477,-6.35176491,1513.170969,36.82961594,7.540167814,0.518061948,11.33768958,0.673484617,2.09901688,1.872442869,15.18495304,13.03576383
53:16.8,Indian Ocean,16.71123249,73.03191986,1948.503654,32.51079024,7.897515752,0.673276274,26.77937443,1.9765287,5.962537317,0.755654984,7.226208312,7.16746564
53:16.8,Other,-26.11356104,-155.5163165,5008.790955,34.99670244,8.447805018,0.438762656,5.663254077,2.335764025,5.568330187,0.64391724,13.2532043,-23.03880462
53:16.8,Southern Ocean,-80.64191664,-110.2359132,4570.83153,37.46746773,7.749650093,0.327575357,29.43246415,2.029775968,7.106133695,2.443035179,1.476930066,-23.73475673
53:16.8,Southern Ocean,-84.28612223,-102.7566648,1974.575282,35.62666781,8.441536246,1.123201259,25.82558879,1.445484329,1.647102484,2.106576735,5.731158902,1.999295265
53:16.8,Indian Ocean,-13.79967405,85.73427174,3203.739282,30.83302583,8.453902461,1.507521489,38.84967332,2.975041953,2.961446141,2.316619355,8.49579475,-5.100774746
53:16.8,Southern Ocean,-74.77823194,-111.9100693,370.0817775,31.85580237,8.382142314,2.071133134,36.44941453,1.214439477,1.92525458,0.369869435,17.14425252,18.56225265
53:16.8,Indian Ocean,19.232452,26.457035,1252.475294,32.19328184,8.063668045,0.168809222,11.33211453,0.319771844,7.531665856,0.67211893,11.26991715,14.42154618
53:16.8,Arctic Ocean,68.57514102,-102.5122246,2914.923353,32.57864254,8.146939449,1.730789629,1.092662909,2.464512646,3.986447273,1.726594549,0.904505862,-5.262815299
53:16.8,Arctic Ocean,68.92466697,130.184982,515.8424117,35.65403392,8.369616998,0.294103747,26.21474244,0.636603657,7.370460919,2.571604041,16.03733147,16.88535047
53:16.8,Pacific Ocean,28.62817382,159.1867636,5059.994129,35.0396578,8.275897082,0.557456803,24.11549556,2.139856719,3.060848961,2.67634393,1.090429779,-23.59429993
53:16.8,Atlantic Ocean,-51.97827033,6.657470979,4308.037261,32.03160038,8.130093849,2.317127177,1.097150751,0.536928848,1.88457671,2.495729887,18.68733128,-19.20679385
53:16.8,Arctic Ocean,65.33942964,-53.16880168,5661.802024,30.67554843,8.482259408,0.606059075,4.907101168,0.050632173,3.075760911,0.130193838,4.234348921,-33.78596359
53:16.8,Arctic Ocean,69.49681836,-95.73920099,4160.801436,31.71432204,8.185676636,0.219479689,23.38806818,0.479395811,5.180220515,2.462637554,9.758522893,-18.2881273
53:16.8,Other,-54.60235471,-162.0788395,5642.408234,39.84381313,8.475481992,0.174197037,36.47309056,1.13096609,6.916628142,2.697273533,1.445619375,-30.64934427
53:16.8,Other,42.73669544,-83.33997257,3327.075334,34.6854695,7.557388475,0.640523928,36.26001106,0.319854741,3.697734853,0.17024727,11.23424773,-7.735920184
53:16.8,Indian Ocean,-38.42648119,55.52488078,3601.311666,38.67345505,7.638960371,1.438313915,6.059402184,0.593037253,7.403660615,1.248842681,9.944574015,-8.429818736
53:16.8,Atlantic Ocean,54.47525622,12.10209527,5861.826328,38.48752467,7.951458846,5.879974685,15.38295786,2.293878833,2.709624418,1.60983097,8.204970698,-32.5252592
53:16.8,Arctic Ocean,89.50282198,159.8548602,3852.774881,35.11519557,7.884879461,1.548383399,1.728114574,2.309650824,5.854784811,0.698251119,0.711458341,-17.1857921
53:16.8,Southern Ocean,-84.59531904,-37.3401855,184.7194132,37.06687708,8.282734841,2.095668156,18.77087385,2.452464682,6.149993453,1.550056968,17.57872757,20.49424121
53:16.8,Arctic Ocean,71.52585584,69.79080324,4342.81666,31.9275201,7.660614026,1.377661178,30.12333839,2.52346571,2.917740435,2.657867364,16.05273198,-20.54861261
53:16.8,Atlantic Ocean,22.07349605,-3.843810909,5432.812153,36.88396705,8.476095179,2.257947355,31.59890845,1.261307684,1.188789148,2.600827519,12.66060041,-27.80260445
53:16.8,Arctic Ocean,85.20887145,4.527437733,4773.481499,32.72384579,7.815065875,0.079360945,19.95957866,2.602648982,3.556661394,2.819511844,11.44459965,-27.06173819
53:16.8,Other,-6.298286845,-83.60124674,3502.999636,38.32062097,7.928923708,2.658283357,3.834786988,1.577810625,1.316373031,1.452329395,13.89892863,-4.619466917
53:16.8,Arctic Ocean,62.5298275,-16.21772034,4027.821079,30.83724133,7.774745032,0.504853747,15.25455901,1.411791351,7.305276428,1.231700836,2.879800318,-17.65535275
53:16.8,Southern Ocean,-78.76906765,-10.51740108,5941.150736,37.73138673,8.079363617,2.546112787,37.2840784,2.155608987,7.674676841,1.997363457,18.65288493,-37.03028366
53:16.8,Indian Ocean,-29.64977099,74.39130783,543.9725311,30.99936907,7.5586287,0.078754112,9.184502261,0.641455234,6.147659412,1.250281733,5.69346583,21.17007295
53:16.8,Southern Ocean,-77.9370232,158.6303997,4003.468972,38.81189237,7.649677506,1.256118943,12.790178,2.36849213,6.086792097,0.125833788,13.12980545,-16.66836859
53:16.8,Arctic Ocean,85.56176403,-61.44434011,1700.386167,33.04204518,8.245797703,1.330627888,29.87308702,1.28839748,2.686248686,2.159764357,12.13511362,4.515430314
53:16.8,Other,57.05530331,-164.8078313,3840.54238,36.54393365,7.686500583,5.779872028,29.34323156,0.381886242,1.517479036,0.842951824,12.73227959,-14.59439086
53:16.8,Arctic Ocean,63.45853582,-1.33375482,3645.741455,34.87502279,7.735514452,1.464711231,36.48809152,0.357935741,6.614732451,0.147255937,17.57904246,-14.24606694
53:16.8,Arctic Ocean,78.83374166,16.00607957,920.7409926,33.66303145,8.292982236,0.482195579,15.52474763,0.494720232,4.914133521,0.06186323,5.918224133,13.44620898
53:16.8,Southern Ocean,-74.6813725,-119.3614016,1240.479874,36.45441833,7.593301178,0.814746731,20.58394895,2.671718203,5.771392716,2.794083806,14.97896377,9.675532165
53:16.8,Indian Ocean,-20.59243335,93.76725826,3729.777468,39.47522981,7.937473823,0.45657569,18.69569845,2.972813467,6.457487477,0.756228026,11.96782128,-9.273497413
53:16.8,Southern Ocean,-77.21371997,174.574479,769.3796838,30.41269747,7.523063387,0.218179201,37.11008684,1.070921398,3.866039883,1.343697578,1.521206619,12.76561913
53:16.8,Pacific Ocean,-52.05724172,160.4788981,1591.085251,39.18852856,7.846807399,0.285687167,30.77322355,0.876431557,2.01182613,2.851729359,8.283093618,10.87215917
53:16.8,Other,-48.71416013,-109.041826,5011.473286,36.09081655,8.198981403,0.251042295,33.25767119,0.656312918,6.565257596,1.402550936,16.75903147,-24.55595876
